establishment_name|company_name|state|establishment_type|size|annual_average_employees|total_hours_worked|ein|filter_list_company_name|stripped_company_name|company_name_multiple_match
Mercedes Benz of Plano|Ewing Group|TX|1|2|240|499200|Enter EIN|'Ewing Associates'|ewing|false
Patriot Roofing, Inc|Patriot Roofing, Inc.|NJ|1|22|122|153023|223101327|'Patriot Roofing', 'Patriot Roofing LLC'|patriot roofing|true
Great Wolf Lodge|Great Lakes Services LLC|MI|1|3|324|468982|271371313|'Great Lakes Systems Inc.'|great lakes|false
Business Interiors|Facilitech, Inc.|TX|1|2|106|213182|752253859|'Facilitech Construction Group'|facilitech|false
Atlas Fabrication, LLC|Atlas Fabrication, LLC|OK|1|21|32|78682|823064794|'Atlas Fabrication'|atlas fabrication|false
Advanced Roofing Inc|Advanced Roofing Inc|FL|1|3|635|133185081||'Advanced Roofing Inc.', 'Advanced Roofing Services Inc.', 'Advanced Roofing Systems Inc.', 'Advanced Roofing Systems Ltd.'|advanced roofing|true
Patriot Roofing, Inc.|Patriot Roofing, Inc.|NJ|1|22|122|153023|223101723|'Patriot Roofing', 'Patriot Roofing LLC'|patriot roofing|true
Roofs, Inc.|Roofs, Inc.|IL|1|1|16|28546|362874756|'Roofs Inc.'|roofs|false
McDowall Company|McDowall Company|MN|1|2|148|291300|410946275|'McDowall Co.'|mcdowall|false
Forest Park Hampton Inn & Suites|Raymond Management Company|MO|1|21|30|50717|272361816|'Raymond Group'|raymond|false
St Louis Hampton Inn|Raymond Management Company|MO|1|21|45|79088|273147179|'Raymond Group'|raymond|false
Rochester North Hampton Inn & Suites|Raymond Management Company|MN|1|21|31|48018|273705024|'Raymond Group'|raymond|false
Portland Hampton Inn & Suites|Raymond Management Company|OR|1|21|45|84813|812723252|'Raymond Group'|raymond|false
O'Hare Hilton Garden Inn|Raymond Management Company|IL|1|21|85|160579|452880643|'Raymond Group'|raymond|false
Oklahoma City Hilton Garden Inn|Raymond Management Company|OK|1|21|67|110555|272361602|'Raymond Group'|raymond|false
Oklahoma City Hampton Inn & Suites|Raymond Management Company|OK|1|21|46|77046|272361602|'Raymond Group'|raymond|false
St. Paul SpringHill Suites|Raymond Management Company|MN|1|21|36|66819|834405982|'Raymond Group'|raymond|false
St Paul Hampton Inn & Suites|Raymond Management Company|MN|1|21|39|57763|852638729|'Raymond Group'|raymond|false
Madison Hilton Garden Inn|Raymond Management Company|WI|1|21|53|83225|852676044|'Raymond Group'|raymond|false
Madison SpringHill Suites|Raymond Management Company|WI|1|21|46|71931|825053208|'Raymond Group'|raymond|false
Madison Downtown Hampton Inn & Suites|Raymond Management Company|WI|1|21|61|87666|472985777|'Raymond Group'|raymond|false
Milwaukee Hilton Garden Inn|Raymond Management Company|WI|1|21|54|75449|472801498|'Raymond Group'|raymond|false
Milwaukee Home2|Raymond Management Company|WI|1|21|29|47046|474888925|'Raymond Group'|raymond|false
Liberty Hampton Inn|Raymond Management Company|MO|1|21|25|41452|272361665|'Raymond Group'|raymond|false
Liberty TownePlace Suites|Raymond Management Company|MO|1|21|26|39966|815441585|'Raymond Group'|raymond|false
Kansas City Residence Inn|Raymond Management Company|MO|1|21|30|53871|852624092|'Raymond Group'|raymond|false
Overland Park Fairfield Inn & Suites|Raymond Management Company|KS|1|21|23|35408|852595610|'Raymond Group'|raymond|false
Overland Park Residence Inn|Raymond Management Company|KS|1|21|26|42513|852574397|'Raymond Group'|raymond|false
Joliet Home2 Suites|Raymond Management Company|IL|1|21|36|52363|813817343|'Raymond Group'|raymond|false
Northgate Hampton Inn & Suites|Raymond Management Company|TX|1|21|27|50944|474119291|'Raymond Group'|raymond|false
Northgate Hilton Garden Inn|Raymond Management Company|TX|1|21|45|84440|474127063|'Raymond Group'|raymond|false
SpringHill Suites The Woodlands|Raymond Management Company|TX|1|21|25|48543|472740275|'Raymond Group'|raymond|false
Fort Worth Hilton Garden Inn|Raymond Management Company|TX|1|21|51|95034|472863145|'Raymond Group'|raymond|false
Homewood Suites Fort Worth Medical Center|Raymond Management Company|TX|1|21|27|43893|472836036|'Raymond Group'|raymond|false
