establishment_name|company_name|state|establishment_type|size|annual_average_employees|total_hours_worked|ein|filter_list_company_name|stripped_company_name|company_name_multiple_match
PHRG MD Ops|Power Home Remodeling|MD|1|2.00|30.00|60554.00|233030708|'Power Home Remodeling Group LLC'|power home remodeling|false
Construction|HRGM Corporation|DC|1|2.00|51.00|97178.00|541144392|'HRGM Corp.'|hrgm|false
Suwanee, GA Site|Alpha Technologies Services Inc.|GA||2.00|126.00|233726.00|880428197|'Alpha Construction Services'|alpha|false
ABR Construction Inc.|ABR Construction Inc.|KY|1|2.00|129.00|159106.00||'ABR Construction Inc.'|abr|false
Achelpohl Roofing & Sheetmetal, Inc.|Achelpohl Roofing & Sheetmetal, Inc.|SC|1|1.00|13.00|22571.00|570917068|'Achelpohl Roofing & Sheetmetal, Inc.'|achelpohl roofing & sheetmetal|false
Metro Metals Corporation|Metro Metals Corporation|MN|1|2.00|55.00|93433.00|900070466|'Metro Metals'|metro metals|false
SI|Sampco, Inc.|MA|1|2.00|41.00|85733.00||'Sampco Inc.'|sampco|false
CFX Toll Operations|AECOM|FL|1|3.00|300.00|528396.00|340217470|'AECOM'|aecom|false
Alpha Systems LLC|Alpha systems LLC|IN|1|3.00|365.00|796878.00|261393320|'Alpha Construction Services'|alpha|false
E. Cornell Malone Corporation|E. Cornell Malone Corporation|MS|1|2.00|230.00|425161.00|640677155|'E. Cornell Malone Corp.'|e. cornell malone|false
Clark Roofing Company|Clark Roofing Company|IL|1|2.00|83.00|136405.00||'Clark Roofing Co.', 'Clark Roofing Inc.'|clark roofing|true
Hayden Building Maintenance Corp.|Hayden Building Maintenance Corp.|NY|1|2.00|52.00|166204.00|133152634|'Hayden Building Maintenance Corp.'|hayden building maintenance|false
Terik Roofing, Inc.|Terik Roofing, Inc.|OH|1|2.00|39.00|54163.00||'Terik Roofing Inc.'|terik roofing|false
Campbell Beard Roofing, Inc.|Campbell Beard Roofing, Inc.|CO|1|2.00|34.00|72436.00|841297228|'Campbell Beard Roofing Inc.'|campbell beard roofing|false
Thoroughbred Contractors LLC|Thoroughbred Contractors LLC|KY|1|2.00|47.00|90931.00|412088912|'Thoroughbred Contractors'|thoroughbred|false
Scott Construction Inc.|Scott Construction Inc.|WI|1|2.00|126.00|239488.00||'Scott Enterprises Inc.'|scott|false
All-South Subcontractors Birmingham|All-South Subcontractors, Inc.|AL|1|2.00|88.00|199932.00||'All-South Subcontractors, Inc.'|all-south subcontractors|false
All-South Subcontractors Spanish Fort|All-South Subcontractors, Inc.|AL|1|2.00|57.00|109747.00||'All-South Subcontractors, Inc.'|all-south subcontractors|false
Atlas Roofing Corporation|Atlas Roofing|TX|1|2.00|94.00|262535.00|640661823|'Atlas Roofing Company', 'Atlas Roofing Corp.'|atlas roofing|true
NEW NGC, INC. DBA- National Gypsum Company|National Gypsum|FL|2|2.00|39.00|82792.00||'National Gypsum Co.'|national gypsum|false
Roof Tech|Roof Tech, Inc.|MN|1|2.00|44.00|66546.00|411738553|'Roof Tech Inc.'|roof tech|false
McCarthy - CHRISTUS Spohn Project Shoreline|McCarthy Building Companies|TX|1|2.00|20.00|39883.00||'McCarthy Building Companies'|mccarthy building companies|false
McCarthy Building Companies - Houston Office|McCarthy Building Companies|TX|1|2.00|19.00|38962.00||'McCarthy Building Companies'|mccarthy building companies|false
McCarthy Building Companies - Kinder Exhibit Hall|McCarthy Building Companies|TX|1|2.00|56.00|138026.00||'McCarthy Building Companies'|mccarthy building companies|false
Greenwood Plastics|Greenwood Inc|IL|1|2.00|55.00|82130.00|370816080|'Greenwood Industries Inc.'|greenwood|false
McCarthy Building Companies Inc.|McCarthy Building Companies Inc.|CA|1|3.00|843.00|1723414.00|431136212|'McCarthy Building Companies'|mccarthy building companies|false
Sunset Funeral Home|Greenwood Inc.|IL|1|2.00|28.00|39273.00|370816080|'Greenwood Industries Inc.'|greenwood|false
Plattsburgh|Titan Roofing, Inc|NY|1|2.00|2.00|3870.00|042630303|'Titan Roofing'|titan roofing|false
Quincy Office|Titan Roofing, Inc.|MA|1|2.00|85.00|175970.00|042630303|'Titan Roofing'|titan roofing|false
New Haven Office|Titan Roofing, Inc.|CT|1|2.00|12.00|24394.00|042630303|'Titan Roofing'|titan roofing|false
Utica Office|Titan Roofing, Inc.|NY|1|2.00|18.00|36932.00|042630303|'Titan Roofing'|titan roofing|false
Worcester|Titan Roofing, Inc.|MA|1|2.00|3.00|6176.00|042630303|'Titan Roofing'|titan roofing|false
Springfield Office|Titan Roofing, Inc.|MA|1|2.00|73.00|152395.00|042630303|'Titan Roofing'|titan roofing|false
Albany Office|Titan Roofing, Inc.|NY|1|2.00|153.00|318542.00|042630303|'Titan Roofing'|titan roofing|false
Superior Roofing, Inc.|Superior Roofing, Inc.|CO|1|2.00|92.00|165767.00|840917537|'Superior Roofing Inc.', 'Superior Roofing LLC', 'Superior Roofing Services Inc.', 'Superior Roofing Systems Inc.'|superior roofing|true
Wayne's Roofing, Inc.|Wayne's Roofing, Inc.|WA|1|2.00|142.00|246694.00|910949176|'Wayne's Roofing Inc.'|wayne's roofing|false
IKO Industries|IKO Industries|AL|1|2.00|91.00|227713.00|271900727|'IKO Industries'|iko|false
Peterson Trucks Albany|Peterson|OR|1|2.00|23.00|45565.00||'Peterson Consulting Group'|peterson|false
Atlas Roofing Corporation|ATLAS ROOFING CORPORATION|GA|1|2.00|93.00|206051.00|640661823|'Atlas Roofing Company', 'Atlas Roofing Corp.'|atlas roofing|true
Nations Roof Gulf Coast, LLC|Nations Roof Gulf Coast, LLC|AL|1|2.00|21.00|37776.00|475521881|'Nations Roof Gulf Coast'|nations roof gulf coast|false
A.W. Farrell & Son, Inc. - Corporate Total|A.W. Farrell & Son, Inc.|NY|1|2.00|189.00|287357.00||'A.W. Farrell & Son'|a.w. farrell & son|false
A.W. Farrell & Son, Inc. - Las Vegas Office|A.W. Farrell & Son, Inc.|NV|1|2.00|15.00|19686.00||'A.W. Farrell & Son'|a.w. farrell & son|false
A.W. Farrell & Son, Inc. - Erie Office|A.W. Farrell & Son, Inc.|PA|1|2.00|30.00|58138.00||'A.W. Farrell & Son'|a.w. farrell & son|false
A.W. Farrell & Son, Inc. - Cleveland Office|A.W. Farrell & Son, Inc.|OH|1|2.00|30.00|55185.00||'A.W. Farrell & Son'|a.w. farrell & son|false
A.W. Farrell & Son, Inc. - Cincinnati Office|A.W. Farrell & Son, Inc.|OH|1|2.00|30.00|63244.00||'A.W. Farrell & Son'|a.w. farrell & son|false
Hillside 1|Dynamic Manufacturing|IL|1|3.00|339.00|607788.00||'Dynamic National'|dynamic|false
Hillside 2|Dynamic Manufacturing|IL|1|3.00|278.00|517111.00||'Dynamic National'|dynamic|false
Owens Corning Neark Insulation Plant|Owens Corning|OH|1|3.00|480.00|1202290.00||'Owens Corning'|owens corning|false
D.A. Nolt, Inc.|D.A. Nolt, Inc.|NJ|1|2.00|53.00|96759.00|223062854|'D.A. Nolt Inc.'|d.a. nolt|false
OEM Columbus|Owens Corning|OH|1|2.00|34.00|63317.00||'Owens Corning'|owens corning|false
Texas Fifth Wall Roofing Systems|Texas Fifth Wall Roofing Systems|TX|1|2.00|124.00|222949.00||'Texas Fifth Wall Roofing Systems Inc.'|texas fifth wall roofing|false
R.K. Hydro-Vac, PA, Inc|R.K. Hydro-Vac, PA, Inc|PA|1|2.00|50.00|90015.00|311290225|'R.K. Hydro-Vac Inc.'|r.k. hydro-vac|false
Astoria Gas Turbine Power LLC|NRG|NY|1|2.00|20.00|38173.00|411937470|'NRG Construction LLC'|nrg|false
Alkon Corporation|Alkon Corporation|OH|1|2.00|184.00|383550.00|341679064|'Alkon Group LLC'|alkon|false
Western Roofing, Inc.|Western Roofing, Inc.|ID|1|1.00|15.00|13540.00|820430934|'Western Roofing Co.'|western roofing|false
Reeves Young, LLC|Reeves Young, LLC|GA|1|3.00|378.00|638343.00||'Reeves Young'|reeves young|false
Texas Roof Management Inc.|Texas Roof Management Inc.|TX|1|2.00|86.00|175595.00|752629087|'Texas Roof Management Inc.'|texas roof|false
KPost Roofing and Waterproofing|KPost Company|TX|1|3.00|423.00|903477.00|270073666|'KPost Company'|kpost|false
Roofing|Barr Roofing Company|TX|1|2.00|37.00|79648.00|751181351|'Barr Roofing Co.'|barr roofing|false
Lutz Roofing Inc|Lutz Roofing Inc|MI|1|2.00|172.00|347015.00|382423268|'Lutz Roofing Co. Inc.'|lutz roofing|false
Silktown Roofing, Inc.-North/S.Grafton MA|Silktown Roofing, Inc.|MA|1|2.00|30.00|52346.00|061350674|'Silktown Roofing Inc.'|silktown roofing|false
Silktown Roofing, Inc./Derby CT|Silktown Roofing, Inc.|CT|1|2.00|60.00|108055.00|061350674|'Silktown Roofing Inc.'|silktown roofing|false
Silktown Roofing, Inc./Manchester CT|Silktown Roofing, Inc.|CT|1|2.00|90.00|191679.00|061350674|'Silktown Roofing Inc.'|silktown roofing|false
Carlisle Construction Materials - Plymouth|Carlisle Construction Materials LLC|MI|1|2.00|21.00|43680.00||'Carlisle Construction Materials'|carlisle construction materials|false
Professional Group Management Inc.|Professional Group Management Inc|FL|1|2.00|21.00|71503.00|650840982|'Professional Construction Services Inc.'|professional|false
Precision, Inc.|Precision, Inc.|MN|1|2.00|82.00|167000.00||'Precision Construction Services'|precision|false
FONTAINE WEATHERPROOFING INC|FONTAINE WEATHERPROOFING INC|CA|1|2.00|78.00|141403.00|204014128|'Fontaine Weatherproofing LLC'|fontaine weatherproofing|false
MONARCH CONSTRUCTION CO|MONARCH CONSTRUCTION CO|IL|1|2.00|65.00|105910.00|363603650|'Monarch Consulting Services'|monarch|false
Alpha Technologies Services - Administration|Alpha Technologies Services Inc.|WA|1|3.00|371.00|582743.00|880428197|'Alpha Construction Services'|alpha|false
Wichita Falls TX OC|Owens Corning|TX|1|2.00|112.00|250829.00||'Owens Corning'|owens corning|false
The Garland Company|The Garland Company|OH|1|2.00|145.00|301600.00||'The Garland Company Inc.'|the garland|false
Central States Roofing|Central States Roofing|IA|1|2.00|45.00|96125.00||'Central States Roofing Co.'|central states roofing|false
Roofing By Curry|Roofing By Curry|FL|1|2.00|173.00|286457.00|650478749|'Roofing by Curry'|roofing by curry|false
J.D. Miles & Sons Inc.|J.D. Miles & Sons Inc|VA|1|2.00|33.00|48679.00|540623631|'J.D. Miles & Sons Inc.'|j.d. miles & sons|false
Commercial Roofing and Coating Systems LLC|Commercial Roofing and Coating Systems LLC|OH|1|2.00|16.00|20037.00|900735999|'Commercial Roofing and Coating Systems LLC'|commercial roofing and coating|false
Dallas Office - McCarthy|McCarthy Building Companies|TX|1|2.00|50.00|205739.00||'McCarthy Building Companies'|mccarthy building companies|false
DFW Airport Taxiway Y - McCarthy|McCarthy Building Companies|TX|2|2.00|15.00|16113.00||'McCarthy Building Companies'|mccarthy building companies|false
Commonwealth Building Company Inc.|Commonwealth Building Company|MA|1|2.00|34.00|75655.00|042706053|'Commonwealth Building Systems LLC'|commonwealth building|false
DFW Airport 24th Ave. Project|McCarthy Building Companies|TX|1|2.00|7.00|4785.00||'McCarthy Building Companies'|mccarthy building companies|false
Hemphill Road Project|McCarthy Building Companies|TX|1|2.00|15.00|31225.00||'McCarthy Building Companies'|mccarthy building companies|false
Peach State Roofing Lawrenceville|Peach State Roofing, Inc.|GA|1|2.00|65.00|123945.00|581920786|'Peach State Roofing Inc.'|peach state roofing|false
SiVance LLC|Milliken & Company|FL|1|2.00|128.00|249884.00||'Milliken & Company'|milliken &|false
Christus Trinity Mother Frances Project|McCarthy Building Companies|TX|1|2.00|21.00|56448.00||'McCarthy Building Companies'|mccarthy building companies|false
Southwest Airlines Expansion Project|McCarthy Building Companies|UT|1|2.00|35.00|25012.00||'McCarthy Building Companies'|mccarthy building companies|false
Parkland OPC #2163 Project|McCarthy Building Companies|TX|1|2.00|36.00|71721.00||'McCarthy Building Companies'|mccarthy building companies|false
Collin College Technical Campus #2158 Project|McCarthy Building Companies|TX|1|2.00|63.00|125807.00||'McCarthy Building Companies'|mccarthy building companies|false
Plano Fine Arts Center Project|McCarthy Building Companies|TX|1|2.00|90.00|138911.00||'McCarthy Building Companies'|mccarthy building companies|false
Milliken & Co - Pendleton Finishing Plant|Milliken & Co|SC|1|3.00|290.00|634368.00|510105342|'Milliken & Company'|milliken &|false
NRG Devon Power|NRG|CT|1|1.00|12.00|24462.00||'NRG Construction LLC'|nrg|false
Diamond Roofing - Akron|Diamond Roofing Systems|OH|1|2.00|54.00|98320.00|462010388|'Diamond Roofing', 'Diamond Roofing Co. Inc.', 'Diamond Roofing Systems'|diamond roofing|true
OSHAA 300A|Monarch Construction|OH|2|2.00|70.00|128468.00|311122357|'Monarch Consulting Services'|monarch|false
Construction|Monarch Construction Company|OH|1|2.00|70.00|128468.00||'Monarch Consulting Services'|monarch|false
Tecta America Sacramento, Inc.|Tecta America Sacramento, Inc.|CA|1|2.00|64.00|121668.00||'Tecta America Sacramento Inc.'|tecta america sacramento|false
roberts roofing co.|roberts roofing co.|OH|1|2.00|41.00|49677.00|341418432|'Roberts Roofing Co.', 'Roberts Roofing Co. Inc.'|roberts roofing|true
Residence Inn Midtown at 17th Street|Interstate Management Company|GA|1|2.00|43.00|66955.00||'Interstate Corp.'|interstate|false
Courtyard Atlanta Decatur Downtown/Emory|Interstate Management Company|GA|1|2.00|88.00|107635.00|273325543|'Interstate Corp.'|interstate|false
Continental Tire Mt. Vernon|Continental Tire the Americas llc|IL|1|3.00|3600.00|7701734.00||'Continental Tire the Americas LLC.'|continental tire the americas|false
JB Roofing a Tecta America Company LLC|JB Roofing a Tecta America Company LLC|OH|1|2.00|66.00|120618.00||'JB Roofing a Tecta America Company LLC'|jb roofing a tecta america|false
Henson Robinson Company|Henson Robinson Company|IL|1|2.00|183.00|318432.00|370680340|'Henson Robinson Co.'|henson robinson|false
Patriot Roofing, Inc.|Patriot Roofing, Inc.|NJ|1|2.00|110.00|114162.00|223101723|'Patriot Roofing', 'Patriot Roofing LLC'|patriot roofing|true
Jonesboro Roofing Co., Inc.|Jonesboro Roofing Co Inc|AR|1|2.00|69.00|169566.00||'Jonesboro Roofing Co. Inc.'|jonesboro roofing|false
Delta Contracting Inc.|Delta Contracting Inc.|NC|1|2.00|146.00|356306.00|561880490|'Delta Contracting Services Inc.'|delta contracting|false
ARS, a Tecta America Company, LLC|ARS, a Tecta America Company, LLC|SD|1|2.00|68.00|156922.00||'ARS, A Tecta America Company'|ars, a tecta america|false
Owens Corning Thermafiber Joplin|Owens Corning|MO|1|2.00|148.00|325860.00||'Owens Corning'|owens corning|false
QSI Caseyville|Tyson Foods|IL|1|2.00|22.00|31423.00|621786820|'Tyson Foods Inc.'|tyson foods|false
Fremont|Crescent Manufacturing Company|OH|1|2.00|100.00|184788.00|341466700|'Crescent Construction Services'|crescent|false
Tecta America Metro New York,LLC|Tecta America Metro New York,LLC|NJ|1|1.00|16.00|33779.00||'Tecta America Metro New York LLC'|tecta america metro new york|false
Monarch Instrument|Monarch International Inc|NH|1|2.00|42.00|83620.00|020333450|'Monarch Consulting Services'|monarch|false
ABC Roofing, a Tecta America Company LLC|ABC Roofing, a Tecta America Company, LLC|OR|1|2.00|42.00|87423.00|842405555|'ABC Roofing, a Tecta America Company, LLC'|abc roofing, a tecta america|false
Harbor Roofing and Contracting, Inc.|Harbor Roofing and Contracting, Inc.|MD|1|2.00|70.00|108622.00|464705635|'Harbor Roofing and Contracting, Inc.'|harbor roofing and contracting|false
Pittsburgh Corning Corp (Owens Corning) Fresno Plant, TX|Owens Corning|TX|1|2.00|86.00|170751.00||'Owens Corning'|owens corning|false
Kalkreuth Roofing & Sheet Metal, Inc.|Kalkreuth Roofing & Sheet Metal, Inc.|WV|1|2.00|215.00|379769.00|550647319|'Kalkreuth Roofing & Sheet Metal Inc.'|kalkreuth roofing & sheet metal|false
Brazos Urethane|Brazos Urethane, Inc.|TX|1|2.00|166.00|345379.00||'Brazos Urethane Inc'|brazos urethane|false
Tecta America Colorado|Tecta America Colorado LLC|CO|1|2.00|75.00|149039.00|202909369|'Tecta America Colorado LLC'|tecta america colorado|false
Premier Services|Premier Services|TX|1|2.00|30.00|49900.00|204499270|'Premier Enterprises'|premier|false
McCarthy Building Companies - Baylor College of Medicine|McCarthy Building Companies|TX|1|1.00|5.00|10050.00||'McCarthy Building Companies'|mccarthy building companies|false
IKO Pacific Inc.|IKO|WA|1|2.00|109.00|262780.00||'IKO Industries'|iko|false
Four Points San Diego SeaWorld|Greenwood Holdings LLC|CA|1|2.00|65.00|101292.00|611757264|'Greenwood Industries Inc.'|greenwood|false
McCarthy Building Companies - Margaritaville|McCarthy Building Companies|TX|1|2.00|25.00|26891.00||'McCarthy Building Companies'|mccarthy building companies|false
McCarthy Building Companies - SWA Maintenance Hangar|McCarthy Building Companies|TX|1|2.00|62.00|124259.00||'McCarthy Building Companies'|mccarthy building companies|false
Tecta America Austin LLC|Tecta America Austin LLC|TX|1|2.00|42.00|72190.00||'Tecta America Austin LLC'|tecta america austin|false
Cedar Bayou|NRG|TX|1|2.00|68.00|140805.00||'NRG Construction LLC'|nrg|false
National Gypsum Jasper Plant|National Gypsum|IN|1|2.00|54.00|119968.00|752474490|'National Gypsum Co.'|national gypsum|false
Legacy Roofing|Legacy Roofing|UT|1|2.00|20.00|42000.00|824442952|'Legacy Roofing', 'Legacy Roofing LLC'|legacy roofing|true
Kato Roofing Inc|Kato Roofing Inc|MN|1|2.00|46.00|94655.00|411730975|'Kato Roofing Inc.'|kato roofing|false
Owens Corning|Owens Corning|KS|1|2.00|180.00|455683.00|432109021|'Owens Corning'|owens corning|false
Owens Corning McCormick Whse|Owens Corning|KS|1|2.00|180.00|455683.00|432109021|'Owens Corning'|owens corning|false
011  ABC Supply Co., Inc|ABC Supply Co|TX|1|2.00|51.00|90215.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
035 ABC Supply Co., Inc|ABC Supply Co|OK|1|2.00|29.00|52739.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
002  ABC Supply Co., Inc|ABC Supply Co|IL|1|2.00|23.00|37653.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
049  ABC Supply Co., Inc|ABC Supply Co|CO|1|2.00|82.00|97172.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
044 ABC Supply Co., Inc|ABC Supply Co|SC|1|2.00|37.00|63715.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
020  ABC Supply Co., Inc|ABC Supply Co|MD|1|2.00|43.00|89110.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
007  ABC Supply Co., Inc|ABC Supply Co|WI|1|2.00|45.00|76775.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
045 ABC Supply Co., Inc|ABC Supply Co|FL|1|2.00|43.00|72469.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
